,churn,eqpdays,change_mou,hnd_price,change_rev
573,1,-3.0,30.25,99.98999023,98.235
574,0,68.0,-473.25,99.98999023,-11.8275
575,0,37.0,149.5,199.98999019999997,0.0
576,1,25.0,-359.5,199.98999019999997,74.2375
577,1,304.0,-323.0,29.98999023,-83.8375
578,1,1425.0,38.5,29.98999023,0.72
579,0,434.0,85.75,149.98999019999997,-0.285
580,1,1487.0,-2.0,29.98999023,-1.0
581,0,413.0,84.5,99.98999023,0.225
582,1,372.0,-114.0,129.9899902,7.755
583,0,636.0,-402.75,79.98999023,-18.3125
584,1,733.0,0.0,29.98999023,0.0
585,0,275.0,213.5,29.98999023,47.325
586,1,1425.0,-11.5,29.98999023,-0.27
587,0,661.0,93.25,129.9899902,-58.3325
588,0,118.0,93.0,129.9899902,-9.7675
589,1,229.0,-23.25,29.98999023,-2.0325
590,1,499.0,62.0,29.98999023,21.7875
591,0,720.0,76.0,29.98999023,49.1675
592,0,361.0,-444.5,149.98999019999997,-26.49
593,1,328.0,102.5,29.98999023,0.0
594,0,1593.0,-81.0,29.98999023,2.225
595,1,261.0,347.0,149.98999019999997,-1.8875
596,0,1133.0,53.0,29.98999023,-3.0
597,1,469.0,-121.25,129.9899902,-8.9675
598,0,523.0,49.25,29.98999023,0.0
599,1,575.0,36.75,9.989997864,4.35
600,0,630.0,-709.0,149.98999019999997,-126.1625
601,0,1485.0,-22.0,29.98999023,-1.35
602,1,1071.0,-144.5,29.98999023,-0.675
603,1,337.0,24.5,129.9899902,0.2025
604,1,1004.0,0.0,29.98999023,-0.045
605,0,184.0,-16.5,79.98999023,-12.215
606,0,170.0,-94.0,99.98999023,-0.2475
607,1,1592.0,-70.25,29.98999023,-23.475
608,0,163.0,17.25,129.9899902,-3.7725
609,0,663.0,-131.0,79.98999023,-13.0025
610,1,81.0,36.5,99.98999023,8.925
611,0,26.0,-44.5,129.9899902,-5.7875
612,1,458.0,-283.0,149.98999019999997,-49.44
613,1,730.0,-22.25,129.9899902,0.0
614,0,283.0,351.25,29.98999023,5.7925
615,1,474.0,222.25,79.98999023,-1.4525
616,1,1293.0,45.5,29.98999023,0.6675
617,0,650.0,-46.25,9.989997864,-0.2025
618,1,728.0,-78.75,79.98999023,-5.0175
619,0,125.0,197.25,199.98999019999997,84.125
620,1,111.0,15.5,129.9899902,0.3525
621,0,204.0,125.75,149.98999019999997,-52.0725
622,1,333.0,-68.75,129.9899902,-0.4
623,0,105.0,119.5,99.98999023,27.115
624,1,1482.0,-466.75,29.98999023,-7.6425
625,1,442.0,98.0,29.98999023,1.95
626,0,1589.0,33.75,29.98999023,0.1875
627,0,110.0,-1.0,129.9899902,-8.94
628,1,168.0,190.75,149.98999019999997,56.5075
629,0,147.0,770.5,149.98999019999997,168.9575
630,0,322.0,-29.25,149.98999019999997,-8.825
631,0,267.0,-294.25,199.98999019999997,27.0925
632,0,721.0,0.0,29.98999023,-0.54
633,0,162.0,42.25,129.9899902,-6.3675
634,0,305.0,-475.25,129.9899902,-33.9975
635,0,39.0,-736.5,59.98999023,-22.5425
636,1,1527.0,-16.75,29.98999023,-0.74
637,0,134.0,-193.0,149.98999019999997,-19.9
638,0,204.0,-30.75,79.98999023,-6.565
639,1,345.0,-72.0,9.989997864,-24.55
640,1,161.0,-379.5,399.98999019999997,-49.5875
641,0,323.0,-435.5,9.989997864,176.9825
642,1,1339.0,0.0,29.98999023,0.0
643,1,410.0,-127.75,9.989997864,-14.4
644,0,199.0,57.25,149.98999019999997,3.5525
645,0,1410.0,-1.0,29.98999023,-0.18
646,1,1527.0,907.25,29.98999023,87.5125
647,0,109.0,-213.75,199.98999019999997,8.44
648,1,578.0,15.25,149.98999019999997,-0.27
649,1,27.0,-559.5,99.98999023,-13.38
650,1,45.0,125.0,199.98999019999997,6.2075
651,0,162.0,135.75,199.98999019999997,97.26
652,1,440.0,-255.25,199.98999019999997,-18.19
653,1,991.0,-58.5,29.98999023,0.0
654,0,559.0,34.25,29.98999023,0.0
655,0,234.0,463.0,399.98999019999997,50.115
656,0,251.0,25.0,59.98999023,-6.4475
657,0,226.0,-72.5,149.98999019999997,-18.775
658,1,1065.0,11.5,29.98999023,-1.675
659,1,479.0,-25.75,9.989997864,-0.3425
660,1,785.0,0.0,29.98999023,0.0
661,0,620.0,92.25,59.98999023,13.5275
662,1,1526.0,-94.25,29.98999023,-30.7425
663,0,229.0,100.5,129.9899902,18.1125
664,0,386.0,91.5,79.98999023,3.3675
665,0,112.0,-3.0,149.98999019999997,-74.5875
666,1,270.0,38.75,29.98999023,1.8975
667,1,428.0,108.0,149.98999019999997,-0.2325
668,0,41.0,-96.25,129.9899902,15.375
669,1,358.0,-450.5,129.9899902,-110.9475
670,0,363.0,148.0,9.989997864,7.3925
671,0,1479.0,0.0,29.98999023,0.0
672,0,1586.0,-20.25,29.98999023,-7.9475
673,0,210.0,-119.25,149.98999019999997,-7.885
674,0,664.0,109.25,29.98999023,3.875
675,0,345.0,-23.75,9.989997864,-1.9125
676,1,798.0,-60.75,59.98999023,0.0
677,1,263.0,-216.0,99.98999023,-0.8475
678,1,1296.0,-14.0,29.98999023,0.0
679,1,691.0,-176.5,29.98999023,-1.6875
680,1,237.0,-169.75,99.98999023,-6.6875
681,0,512.0,-14.75,29.98999023,-0.495
682,1,1165.0,22.0,9.989997864,-0.675
683,1,810.0,-38.0,29.98999023,-4.515
684,0,160.0,-733.0,79.98999023,-40.6
685,0,688.0,83.0,79.98999023,-13.635
686,0,97.0,-117.5,99.98999023,-13.63
687,0,377.0,-119.5,99.98999023,13.0925
688,0,266.0,347.0,149.98999019999997,31.0325
689,0,1524.0,131.75,29.98999023,4.3125
690,1,1585.0,-0.5,29.98999023,0.0
691,1,1118.0,62.5,29.98999023,0.115
692,1,458.0,182.75,199.98999019999997,0.0
693,0,626.0,-37.75,199.98999019999997,-40.75
694,1,1584.0,0.0,29.98999023,0.0
695,0,582.0,-144.25,79.98999023,-4.405
696,0,465.0,76.75,199.98999019999997,4.7175
697,1,1523.0,12.25,29.98999023,1.5
698,0,207.0,-237.75,149.98999019999997,-1.925
699,0,500.0,-124.25,149.98999019999997,-4.9725
700,0,382.0,243.5,199.98999019999997,-3.6525
701,1,1523.0,-17.75,29.98999023,-9.25
702,0,335.0,608.0,149.98999019999997,124.84
703,0,162.0,-321.25,129.9899902,-1.1075
704,0,404.0,-284.0,129.9899902,-50.7175
705,0,308.0,-374.0,59.98999023,-106.6425
706,1,360.0,203.25,149.98999019999997,28.425
707,1,704.0,-22.0,39.98999023,-0.315
708,0,921.0,129.75,29.98999023,44.97
709,1,130.0,-5.75,99.98999023,-11.1475
710,0,1476.0,-1.25,29.98999023,0.0
711,1,93.0,-27.25,129.9899902,-12.9575
712,0,741.0,82.75,29.98999023,0.0
713,1,1413.0,16.75,29.98999023,-0.0675
714,1,237.0,-144.25,79.98999023,3.0525
715,1,240.0,-272.5,129.9899902,58.215
716,0,1582.0,-7.5,29.98999023,-1.8375
717,1,476.0,-95.25,29.98999023,-5.0025
718,0,68.0,316.75,199.98999019999997,9.6925
719,1,807.0,11.5,9.989997864,-12.685
720,0,374.0,-723.25,149.98999019999997,-130.86
721,0,86.0,-367.75,149.98999019999997,-57.805
722,1,351.0,-164.5,129.9899902,-64.0675
723,0,93.0,187.0,9.989997864,0.0525
724,0,121.0,125.25,149.98999019999997,-3.6175
725,0,93.0,847.0,199.98999019999997,-30.37
726,1,468.0,-61.75,29.98999023,-1.195
727,1,580.0,53.25,149.98999019999997,-0.0975
728,0,77.0,-318.75,149.98999019999997,-6.85
729,0,20.0,-20.25,199.98999019999997,-115.0975
730,1,160.0,148.25,129.9899902,-19.4575
731,1,733.0,-305.75,9.989997864,3.19
732,1,360.0,-149.0,9.989997864,-7.9075
733,0,212.0,-154.0,99.98999023,-51.975
734,1,1188.0,-16.25,29.98999023,0.0
735,0,1578.0,13.5,29.98999023,9.375
736,1,422.0,35.5,79.98999023,7.4575
737,1,1471.0,9.0,29.98999023,1.0475
738,0,417.0,-35.5,79.98999023,-2.675
739,0,1408.0,23.5,29.98999023,-0.27
740,1,349.0,-1007.0,149.98999019999997,-63.795
741,1,1515.0,-66.75,29.98999023,-27.8275
742,1,431.0,-35.0,9.989997864,-7.5
743,1,405.0,259.75,149.98999019999997,-4.3525
744,0,166.0,123.75,29.98999023,-16.865
745,0,134.0,-168.25,99.98999023,23.66
746,0,463.0,60.5,149.98999019999997,1.095
747,1,722.0,-40.25,29.98999023,-0.495
748,0,369.0,70.5,59.98999023,-1.6275
749,0,221.0,-28.75,149.98999019999997,-0.495
750,0,888.0,-291.25,9.989997864,-38.16
751,0,1468.0,0.0,29.98999023,-7.7425
752,0,80.0,-131.75,129.9899902,-11.0775
753,0,623.0,125.0,129.9899902,33.6425
754,0,271.0,-142.0,129.9899902,-29.2525
755,0,526.0,233.0,199.98999019999997,-7.6075
756,1,365.0,-91.0,149.98999019999997,6.4075
757,1,364.0,133.25,59.98999023,10.2525
758,1,530.0,-62.5,9.989997864,0.0
759,0,110.0,-48.25,129.9899902,-3.48
760,1,256.0,-164.5,59.98999023,-0.5475
761,0,635.0,-54.5,149.98999019999997,-5.2675
762,1,1101.0,37.0,9.989997864,4.995
763,1,750.0,-65.25,29.98999023,0.11
764,1,1573.0,-8.5,29.98999023,5.625
765,0,1253.0,-189.25,29.98999023,-13.7225
766,1,691.0,-16.25,129.9899902,-1.225
767,1,1404.0,-48.75,29.98999023,-4.68
768,1,196.0,-277.25,149.98999019999997,-24.6825
769,0,3.0,636.0,199.98999019999997,91.3725
770,1,797.0,-161.0,59.98999023,-24.8375
771,0,298.0,-195.0,149.98999019999997,11.4075
772,0,533.0,-134.75,9.989997864,1.3975
773,1,310.0,-264.25,129.9899902,-25.305
774,1,100.0,1133.5,9.989997864,238.8775
775,0,71.0,-40.75,59.98999023,2.4375
776,1,630.0,-844.0,79.98999023,-78.19
777,0,41.0,147.25,199.98999019999997,13.6475
778,1,307.0,-45.75,199.98999019999997,-0.7425
779,1,276.0,-141.0,59.98999023,-6.8325
780,0,849.0,159.5,9.989997864,0.0
781,1,740.0,25.5,79.98999023,-3.57
782,1,378.0,-245.75,99.98999023,-35.0925
783,1,388.0,-68.0,39.98999023,-16.53
784,1,727.0,13.5,79.98999023,0.0
785,1,570.0,-12.0,79.98999023,12.38
786,0,1463.0,597.25,29.98999023,40.35
787,1,583.0,18.0,29.98999023,2.97
788,0,411.0,-117.25,149.98999019999997,-24.1675
789,1,521.0,-37.25,129.9899902,0.0
790,0,142.0,-54.5,149.98999019999997,-24.745
791,0,317.0,41.5,79.98999023,-0.045
792,1,876.0,70.25,29.98999023,0.0
793,0,100.0,15.5,129.9899902,-8.7475
794,1,1462.0,46.75,29.98999023,0.0
795,1,243.0,-130.0,79.98999023,-1.9375
796,1,524.0,310.0,79.98999023,30.0875
797,1,911.0,-153.0,29.98999023,-58.375
798,1,581.0,-53.75,59.98999023,-66.8075
799,1,328.0,21.25,59.98999023,-5.275
800,0,660.0,24.25,129.9899902,21.9025
801,0,310.0,30.0,99.98999023,0.025
802,1,1567.0,17.5,29.98999023,3.3975
803,0,461.0,0.0,129.9899902,2.71
804,1,325.0,-55.5,29.98999023,-3.66
805,0,65.0,-228.25,129.9899902,-3.4925
806,0,505.0,24.5,149.98999019999997,-13.1775
807,0,1505.0,14.0,29.98999023,0.0
808,1,1396.0,5.0,29.98999023,1.775
809,1,687.0,51.0,79.98999023,0.4275
810,0,-1.0,153.75,99.98999023,14.1
811,1,139.0,-36.5,99.98999023,0.7425
812,0,416.0,54.75,129.9899902,13.9675
813,0,194.0,-102.25,99.98999023,-22.2075
814,1,357.0,-280.5,39.98999023,-53.475
815,0,130.0,-45.5,79.98999023,-1.62
816,0,514.0,303.0,199.98999019999997,-4.72
817,1,1503.0,-1.5,29.98999023,0.0
818,0,27.0,-14.5,299.98999019999997,-2.7075
819,1,197.0,-19.0,149.98999019999997,0.0
820,0,13.0,-360.25,199.98999019999997,-23.045
821,0,251.0,229.25,79.98999023,-6.3975
822,1,400.0,217.0,129.9899902,-48.8175
823,0,296.0,-112.0,199.98999019999997,-60.66
824,1,72.0,-131.25,149.98999019999997,-76.5825
825,1,227.0,-225.75,79.98999023,-18.3825
826,1,87.0,1392.25,199.98999019999997,73.7
827,0,461.0,-7.0,79.98999023,-33.6025
828,1,1379.0,-495.25,29.98999023,-48.7675
829,1,380.0,-81.5,199.98999019999997,-15.31
830,0,750.0,-43.5,9.989997864,-3.9475
831,1,299.0,110.75,9.989997864,0.3375
832,1,777.0,0.0,149.98999019999997,0.0
833,0,261.0,33.75,149.98999019999997,0.63
834,0,157.0,232.75,79.98999023,130.2975
835,0,417.0,-20.25,79.98999023,-10.12
836,1,486.0,-90.0,79.98999023,1.0425
837,1,1456.0,0.0,9.989997864,0.0
838,1,534.0,-47.5,29.98999023,-1.9125
839,1,370.0,-929.5,199.98999019999997,-13.3425
840,0,367.0,-38.0,99.98999023,-5.565
841,0,60.0,-346.75,79.98999023,-71.705
842,0,91.0,-20.25,79.98999023,-28.01
843,0,132.0,-48.25,199.98999019999997,-10.5175
844,1,547.0,6.25,59.98999023,8.6
845,0,584.0,-29.75,149.98999019999997,-33.6775
846,1,803.0,323.0,79.98999023,-0.0975
847,0,506.0,41.25,199.98999019999997,5.3525
848,1,1448.0,3.75,29.98999023,1.4
849,0,174.0,110.0,199.98999019999997,-5.25
850,1,430.0,-146.0,149.98999019999997,-5.1125
851,1,73.0,94.25,199.98999019999997,-2.775
852,0,591.0,244.25,59.98999023,3.3525
853,1,391.0,242.0,79.98999023,50.185
854,1,84.0,-169.75,29.98999023,-24.8175
855,0,1554.0,208.0,29.98999023,43.9125
856,0,362.0,-438.25,29.98999023,-1.06
857,0,1384.0,1.0,29.98999023,-0.155
858,0,152.0,-116.5,149.98999019999997,-1.12
859,0,335.0,90.5,129.9899902,20.025
860,0,228.0,-131.75,149.98999019999997,-4.9525
861,0,631.0,-117.25,79.98999023,-1.725
862,0,1383.0,-0.25,29.98999023,-0.155
863,0,68.0,-30.25,199.98999019999997,-10.4475
864,1,788.0,-19.0,79.98999023,-30.2175
865,1,369.0,-37.75,9.989997864,-0.765
866,0,1383.0,48.5,29.98999023,-0.255
867,0,158.0,15.5,129.9899902,9.4
868,1,2.0,-279.0,149.98999019999997,-3.5125
869,0,494.0,-134.25,29.98999023,0.1875
870,1,4.0,30.25,99.98999023,2.22
871,1,1462.0,75.0,29.98999023,10.1875
872,0,237.0,-343.5,399.98999019999997,-27.35
873,1,945.0,106.5,59.98999023,0.0
874,1,508.0,-83.75,9.989997864,-56.3175
875,1,809.0,-40.0,79.98999023,-0.0625
876,0,309.0,-56.75,129.9899902,-15.0075
877,0,478.0,-29.25,29.98999023,4.64
878,1,1548.0,-8.5,29.98999023,0.0
879,0,149.0,-9.0,149.98999019999997,-0.27
880,1,325.0,-38.25,29.98999023,-8.7825
881,1,1008.0,-6.0,9.989997864,-3.1875
882,0,24.0,27.0,59.98999023,1.17
883,0,23.0,-6.25,9.989997864,-0.315
884,1,47.0,-300.75,79.98999023,-18.915
885,1,218.0,-474.0,149.98999019999997,-8.985
886,1,330.0,-405.75,29.98999023,0.0
887,1,1194.0,57.0,29.98999023,0.2475
888,0,445.0,-152.5,129.9899902,-6.4425
889,1,371.0,-420.5,149.98999019999997,-37.54
890,1,886.0,-46.75,79.98999023,-5.5875
891,0,160.0,189.25,149.98999019999997,-28.88
892,1,69.0,5.333333333,99.98999023,-12.57
893,0,139.0,-34.75,149.98999019999997,1.095
894,0,685.0,-69.5,29.98999023,0.4875
895,0,34.0,117.5,129.9899902,47.7075
896,0,241.0,-148.25,29.98999023,-1.3875
897,0,198.0,-129.5,129.9899902,-12.715
898,1,1544.0,26.25,29.98999023,7.3125
899,0,366.0,-361.75,199.98999019999997,-4.745
900,0,239.0,30.5,149.98999019999997,-0.36
901,1,572.0,0.0,29.98999023,0.0
902,0,63.0,-25.75,99.98999023,-20.3625
903,0,55.0,548.75,9.989997864,37.2675
904,0,409.0,0.0,149.98999019999997,0.0
905,0,920.0,87.0,29.98999023,0.0175
906,0,921.0,-51.25,9.989997864,-1.6825
907,1,417.0,448.5,29.98999023,130.2975
908,1,209.0,27.25,99.98999023,0.0
909,0,1377.0,-391.75,29.98999023,-73.63
910,0,280.0,-143.25,149.98999019999997,-6.985
911,1,483.0,-19.5,129.9899902,-7.8525
912,0,271.0,-102.75,29.98999023,-2.24
913,0,83.0,-89.25,129.9899902,-55.8725
914,1,538.0,-153.25,39.98999023,-5.52
915,1,547.0,146.0,79.98999023,36.8
916,1,376.0,85.25,79.98999023,85.1175
917,1,276.0,-776.75,149.98999019999997,-35.5625
918,1,999.0,-6.25,9.989997864,-0.315
919,0,234.0,3.5,199.98999019999997,-0.345
920,0,82.0,82.75,199.98999019999997,25.6875
921,0,1477.0,10.25,29.98999023,1.35
922,0,405.0,-854.5,129.9899902,-48.015
923,1,759.0,118.25,79.98999023,7.5375
924,1,1432.0,-63.5,29.98999023,-0.495
925,1,423.0,-114.25,149.98999019999997,-14.595
926,0,378.0,-73.0,199.98999019999997,-6.2975
927,0,251.0,467.75,129.9899902,0.6
928,0,91.0,435.0,129.9899902,10.8675
929,0,337.0,-2441.25,99.98999023,-149.715
930,1,1538.0,257.75,29.98999023,46.8575
931,0,1369.0,-17.0,29.98999023,-0.27
932,0,89.0,68.25,149.98999019999997,18.9425
933,0,52.0,-506.75,129.9899902,-53.475
934,1,715.0,-82.5,9.989997864,-17.4925
935,0,564.0,-136.0,79.98999023,-3.3775
936,0,82.0,55.25,199.98999019999997,-4.6675
937,1,812.0,-1.25,79.98999023,-1.615
938,0,93.0,43.66666667,129.9899902,-15.34666667
939,0,169.0,83.25,199.98999019999997,16.225
940,0,401.0,146.0,149.98999019999997,3.5
941,0,694.0,-74.25,79.98999023,-7.645
942,0,63.0,-385.0,99.98999023,-51.765
943,1,624.0,-11.5,59.98999023,0.0
944,1,80.0,-855.0,99.98999023,-150.615
945,0,1367.0,20.5,29.98999023,0.3375
946,1,1465.0,50.0,29.98999023,0.0
947,1,800.0,113.25,79.98999023,8.2725
948,0,800.0,6.25,9.989997864,-0.6025
949,1,402.0,359.75,59.98999023,59.3975
950,0,132.0,489.0,149.98999019999997,5.6925
951,1,1427.0,-13.25,29.98999023,-2.03
952,0,1140.0,2.0,29.98999023,-0.1875
953,0,552.0,270.0,129.9899902,20.6525
954,0,542.0,-2.25,199.98999019999997,2.025
955,1,579.0,17.5,199.98999019999997,-5.2
956,0,367.0,-252.0,99.98999023,-1.25
957,1,391.0,-74.5,199.98999019999997,-1.335
958,0,341.0,-322.25,29.98999023,-41.7975
959,0,41.0,1536.25,99.98999023,277.165
960,0,115.0,47.75,149.98999019999997,9.42
961,1,1470.0,-0.5,29.98999023,0.0
962,1,244.0,154.5,149.98999019999997,1.205
963,0,189.0,410.75,99.98999023,49.475
964,1,123.0,66.75,149.98999019999997,-13.275
965,0,71.0,-345.75,29.98999023,-67.5975
966,1,452.0,-36.75,199.98999019999997,-8.5025
967,0,448.0,7.75,39.98999023,3.195
968,0,603.0,67.0,9.989997864,-62.1725
969,0,48.0,11.25,99.98999023,-78.875
970,0,411.0,1.5,199.98999019999997,-0.2475
971,1,382.0,-127.75,29.98999023,-67.8575
972,1,361.0,186.0,199.98999019999997,9.975
973,1,669.0,0.0,149.98999019999997,0.0
974,0,1422.0,-6.5,29.98999023,-0.4
975,0,32.0,53.75,499.98999019999997,-129.5975
976,0,6.0,362.75,99.98999023,4.2
977,1,342.0,-60.0,79.98999023,1.485
978,1,743.0,-6.25,79.98999023,-0.315
979,1,1527.0,-25.5,29.98999023,-1.215
980,1,94.0,-107.0,39.98999023,-54.5275
981,0,746.0,10.25,29.98999023,11.95
982,0,227.0,-206.0,129.9899902,-2.51
983,1,793.0,60.75,9.989997864,21.0875
984,0,407.0,66.0,59.98999023,-5.2275
985,0,1357.0,14.0,29.98999023,-0.5375
986,1,124.0,-160.75,199.98999019999997,18.305
987,1,517.0,-788.25,29.98999023,-118.495
988,0,1419.0,-27.5,29.98999023,-4.55
989,1,17.0,19.5,129.9899902,-0.8625
990,0,298.0,300.75,199.98999019999997,85.0125
991,0,370.0,-84.5,39.98999023,-0.675
992,0,263.0,-28.75,199.98999019999997,0.0
993,1,176.0,641.75,79.98999023,90.7725
994,0,1356.0,74.5,29.98999023,22.965
995,0,78.0,206.5,29.98999023,31.2625
996,1,1525.0,-7.75,29.98999023,-4.875
997,1,1464.0,55.75,29.98999023,17.4125
998,0,908.0,0.5,29.98999023,-32.89
999,0,466.0,33.5,29.98999023,-54.17
1000,0,27.0,389.5,199.98999019999997,103.76
1001,0,863.0,6.5,29.98999023,1.91
1002,0,54.0,-147.25,129.9899902,-9.205
1003,1,929.0,148.0,29.98999023,0.0
1004,0,627.0,-88.75,29.98999023,-30.1575
1005,0,27.0,109.25,199.98999019999997,8.82
1006,0,742.0,-144.25,79.98999023,-2.9825
1007,1,363.0,78.25,149.98999019999997,-43.125
1008,0,80.0,11.75,129.9899902,1.2825
1009,1,677.0,12.75,59.98999023,-11.03
1010,0,306.0,-95.25,29.98999023,1.225
1011,1,10.0,20.0,29.98999023,-26.89
1012,1,754.0,-51.0,79.98999023,-0.48
1013,0,404.0,298.75,99.98999023,64.275
1014,1,887.0,-83.5,29.98999023,-1.425
1015,0,71.0,135.0,199.98999019999997,-29.0325
1016,1,1351.0,-33.0,29.98999023,-0.7875
1017,0,1520.0,-30.75,29.98999023,0.0
1018,1,1109.0,-33.5,9.989997864,0.0
1019,1,697.0,-1.5,59.98999023,-1.035
1020,1,121.0,-53.5,199.98999019999997,-0.0075
1021,0,111.0,-6.5,149.98999019999997,0.0
1022,1,809.0,-73.5,29.98999023,-18.2
1023,0,495.0,-61.25,149.98999019999997,-1.1775
1024,0,343.0,135.75,129.9899902,-14.3475
1025,0,1456.0,-1.75,29.98999023,0.0
1026,0,482.0,-75.25,199.98999019999997,-1.5375
1027,0,4.0,722.25,199.98999019999997,134.68
1028,1,52.0,6.25,129.9899902,-10.7175
1029,1,679.0,176.0,29.98999023,9.735
1030,0,485.0,-97.0,149.98999019999997,-23.4475
1031,1,332.0,-273.75,399.98999019999997,3.2125
1032,1,1157.0,-16.75,29.98999023,-4.88
1033,1,781.0,-79.5,59.98999023,-7.4025
1034,0,970.0,-515.75,59.98999023,-45.8
1035,1,1409.0,-9.5,29.98999023,0.0
1036,1,659.0,258.25,149.98999019999997,0.845
1037,1,1409.0,135.0,29.98999023,27.165
1038,0,380.0,108.5,79.98999023,17.83
1039,1,405.0,-92.5,129.9899902,-0.3375
1040,0,318.0,111.0,29.98999023,0.7425
1041,1,1455.0,1.5,29.98999023,-1.1875
1042,1,1259.0,4.5,29.98999023,0.0
1043,1,347.0,115.25,149.98999019999997,41.5425
1044,1,632.0,102.0,129.9899902,-0.2475
1045,1,1346.0,-25.5,29.98999023,-1.23
1046,0,492.0,-181.0,29.98999023,-63.41
1047,0,1346.0,-9.25,29.98999023,-0.27
1048,0,138.0,-35.75,199.98999019999997,-3.005
1049,1,1357.0,32.0,29.98999023,0.0
1050,0,681.0,3.0,9.989997864,0.0
1051,0,1406.0,-19.25,29.98999023,-0.0975
1052,0,1344.0,6.75,29.98999023,-0.155
1053,0,284.0,-123.25,39.98999023,-2.295
1054,1,1066.0,91.0,29.98999023,27.9375
1055,1,788.0,-597.75,29.98999023,-168.8
1056,1,46.0,630.25,99.98999023,238.805
1057,0,781.0,-63.0,149.98999019999997,-11.1525
1058,0,702.0,-10.5,149.98999019999997,-0.495
1059,1,626.0,-290.0,129.9899902,-9.9375
1060,0,1037.0,-6.5,29.98999023,0.0075
1061,0,1394.0,-2.5,29.98999023,-0.3225
1062,0,1405.0,-3.0,29.98999023,0.0
1063,1,239.0,-195.5,129.9899902,-1.4125
1064,0,457.0,-34.5,29.98999023,-10.1725
1065,0,178.0,-619.5,149.98999019999997,-56.3675
1066,0,336.0,-78.25,149.98999019999997,-15.09
1067,1,1404.0,58.25,29.98999023,0.0
1068,1,1450.0,3.25,29.98999023,0.0
1069,1,175.0,33.0,199.98999019999997,9.0525
1070,0,1342.0,86.75,29.98999023,-3.075
1071,0,441.0,16.0,29.98999023,1.5
1072,1,405.0,93.75,149.98999019999997,0.495
1073,1,150.0,-189.75,149.98999019999997,-57.925
1074,1,1230.0,-7.25,29.98999023,0.375
1075,1,263.0,-1079.25,199.98999019999997,-28.2825
1076,0,126.0,-355.0,199.98999019999997,-25.7825
1077,0,47.0,-185.5,199.98999019999997,-6.9325
1078,1,861.0,-107.25,29.98999023,3.5875
1079,0,249.0,32.25,149.98999019999997,-0.365
1080,1,228.0,39.0,129.9899902,14.805
1081,0,573.0,-103.5,129.9899902,-10.9525
1082,1,284.0,63.5,199.98999019999997,12.585
1083,1,173.0,122.25,199.98999019999997,6.2625
1084,0,186.0,-35.5,149.98999019999997,-19.68
1085,1,851.0,-482.0,79.98999023,-40.9925
1086,1,537.0,-100.25,199.98999019999997,-10.05
1087,1,446.0,141.0,149.98999019999997,30.4225
1088,1,1508.0,-13.25,29.98999023,0.0
1089,0,359.0,-75.25,59.98999023,-37.2225
1090,1,1447.0,-1.75,29.98999023,0.0
1091,1,600.0,197.25,29.98999023,0.9975
1092,1,314.0,-136.5,129.9899902,-3.0
1093,0,78.0,138.0,149.98999019999997,19.125
1094,0,735.0,-66.0,79.98999023,-2.3
1095,0,517.0,-16.5,199.98999019999997,-1.25
1096,0,1441.0,205.0,29.98999023,6.0525
1097,1,682.0,-73.75,29.98999023,0.395
1098,1,1506.0,7.0,29.98999023,0.0
1099,0,623.0,-25.25,29.98999023,-4.14
1100,0,82.0,61.0,99.98999023,-7.195
1101,0,557.0,102.25,129.9899902,19.8125
1102,1,1126.0,7.25,29.98999023,-0.625
1103,0,452.0,12.5,199.98999019999997,-14.03
1104,1,513.0,42.75,79.98999023,-1.9175
1105,0,93.0,513.25,149.98999019999997,1.8
1106,0,1397.0,17.0,29.98999023,0.0
1107,0,268.0,30.5,79.98999023,0.7425
1108,1,367.0,-280.75,149.98999019999997,0.3975
1109,0,1334.0,-486.0,29.98999023,-26.4625
1110,0,1396.0,-8.5,29.98999023,0.0
1111,0,960.0,41.75,59.98999023,-13.6775
1112,1,891.0,32.0,29.98999023,-117.68
1113,1,43.0,42.5,99.98999023,28.655
1114,1,865.0,0.0,9.989997864,-0.09
1115,0,69.0,626.25,199.98999019999997,44.185
1116,0,185.0,46.5,129.9899902,-1.25
1117,1,686.0,-766.0,29.98999023,-56.535
1118,1,442.0,-94.0,59.98999023,-1.8225
1119,0,110.0,-174.0,399.98999019999997,-11.35
1120,1,789.0,-14.5,59.98999023,0.0
1121,1,1130.0,172.25,9.989997864,7.5225
1122,0,388.0,213.75,149.98999019999997,51.2625
1123,0,671.0,36.75,79.98999023,0.0
1124,0,765.0,-86.0,29.98999023,-11.7575
1125,0,616.0,-141.25,79.98999023,-9.5975
1126,0,448.0,79.75,59.98999023,1.36
1127,0,518.0,52.25,29.98999023,3.15
1128,0,298.0,-21.5,129.9899902,-16.6775
1129,0,295.0,19.25,79.98999023,-70.0925
1130,0,704.0,-9.25,29.98999023,0.7425
1131,1,57.0,394.75,29.98999023,31.255
1132,1,1500.0,-67.75,29.98999023,0.0
1133,0,69.0,-419.75,249.98999019999997,-25.57
1134,0,246.0,-4.0,29.98999023,-0.8825
1135,1,338.0,-64.0,9.989997864,-0.5175
1136,1,138.0,452.75,29.98999023,57.245
1137,1,351.0,-81.25,59.98999023,-42.3
1138,0,87.0,-88.75,99.98999023,-11.6425
1139,1,690.0,-195.5,79.98999023,-3.3075
1140,1,672.0,-4.5,149.98999019999997,-0.32
